#Junk
frame_000027.png;frame_000090.png;16822
frame_000102.png;frame_000124.png;10816
frame_000135.png;frame_000144.png;3175
frame_000171.png;frame_000174.png;1647
frame_000317.png;frame_000335.png;3881
frame_000348.png;frame_001158.png;1492436
frame_001231.png;frame_001293.png;47813
frame_001304.png;frame_001326.png;20095
frame_001357.png;frame_001357.png;1216
frame_001375.png;frame_001400.png;28762
frame_001427.png;frame_001428.png;295
frame_001448.png;frame_001450.png;3052
frame_001474.png;frame_001482.png;4664
frame_001519.png;frame_001528.png;7103
frame_001553.png;frame_001561.png;6930
frame_001577.png;frame_001602.png;8123
frame_001618.png;frame_001669.png;39701
frame_001685.png;frame_001801.png;46883
frame_001842.png;frame_001908.png;32294
frame_001947.png;frame_002902.png;428854
frame_002916.png;frame_003770.png;111589
frame_003804.png;frame_003876.png;68423
frame_003892.png;frame_003918.png;2987
frame_003931.png;frame_004012.png;9696
frame_004076.png;frame_004217.png;13386
#Bike
frame_004276.png;frame_004309.png;1884
#Mark
frame_004952.png;frame_005607.png;63044
frame_005619.png;frame_005771.png;50874
#Bike
frame_011120.png;frame_011141.png;790
frame_011163.png;frame_011183.png;758
frame_012661.png;frame_012701.png;2021
frame_012742.png;frame_012755.png;64
frame_012780.png;frame_012848.png;1904
frame_013066.png;frame_013098.png;1246
frame_017213.png;frame_017231.png;653
frame_018980.png;frame_019014.png;1391
frame_022372.png;frame_022394.png;1010
frame_029969.png;frame_029987.png;793
frame_045492.png;frame_045528.png;2523
frame_045573.png;frame_045603.png;1784
frame_046154.png;frame_046179.png;1112
frame_046207.png;frame_046248.png;2063
frame_048087.png;frame_048103.png;652
frame_049990.png;frame_050508.png;27399
frame_050835.png;frame_051332.png;25651
frame_055507.png;frame_055525.png;684
frame_062462.png;frame_062486.png;927
frame_063835.png;frame_063861.png;1218
frame_068718.png;frame_068743.png;1025
frame_068880.png;frame_068912.png;1278
frame_070991.png;frame_071008.png;480
frame_081884.png;frame_081907.png;820
frame_081954.png;frame_081973.png;845
frame_082081.png;frame_082114.png;1197
frame_083947.png;frame_083972.png;1146
frame_083999.png;frame_084020.png;1045
frame_095117.png;frame_095434.png;12698
frame_103377.png;frame_103425.png;1866
frame_114515.png;frame_114550.png;1150
frame_114593.png;frame_114639.png;1715
frame_114682.png;frame_114718.png;1236
frame_115088.png;frame_115121.png;1222
frame_116105.png;frame_116811.png;61128
frame_126296.png;frame_126541.png;18003
frame_131355.png;frame_131378.png;778
frame_131460.png;frame_131481.png;731
frame_138265.png;frame_138311.png;2910
frame_139746.png;frame_139764.png;842
frame_142980.png;frame_143003.png;791
frame_144205.png;frame_144235.png;1082
frame_145531.png;frame_145725.png;6879
frame_155913.png;frame_155954.png;2104
#Mark
frame_160382.png;frame_160454.png;2754
#2Bikes
frame_160528.png;frame_160582.png;1775
#junk
frame_160754.png;frame_160792.png;19242
frame_160814.png;frame_160879.png;23104
frame_160908.png;frame_160924.png;3299
frame_160983.png;frame_161025.png;5468
frame_161040.png;frame_161067.png;23571
frame_161079.png;frame_161095.png;17127
frame_161278.png;frame_161284.png;9326
frame_161373.png;frame_161398.png;17745
frame_161413.png;frame_161539.png;114976
frame_161643.png;frame_161643.png;758
frame_161696.png;frame_161780.png;25340
frame_161844.png;frame_161875.png;27616
frame_162561.png;frame_162573.png;80
frame_162612.png;frame_162772.png;65
frame_162955.png;frame_162995.png;187
frame_163021.png;frame_163039.png;127
frame_163050.png;frame_163084.png;78
frame_163118.png;frame_163146.png;282
frame_163162.png;frame_163466.png;165714
frame_163480.png;frame_163530.png;11392
frame_163547.png;frame_163580.png;2353
frame_163596.png;frame_163614.png;6491
frame_163643.png;frame_163656.png;7616
frame_163673.png;frame_163693.png;7222
frame_163704.png;frame_163741.png;31559
frame_164476.png;frame_164476.png;176
frame_183517.png;frame_183518.png;897
frame_184655.png;frame_184666.png;4614
frame_184688.png;frame_184806.png;91936
frame_184821.png;frame_184839.png;11012
frame_185070.png;frame_185101.png;10195
frame_185113.png;frame_185982.png;295056
frame_186001.png;frame_186088.png;18280
