Filename;Object ID;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;
frame_004891.png;1;MTB;104;36;122;62;
frame_004892.png;1;MTB;102;36;120;64;
frame_004893.png;1;MTB;98;36;118;66;
frame_004894.png;1;MTB;94;36;114;70;
frame_004895.png;1;MTB;88;38;110;74;
frame_004896.png;1;MTB;80;38;106;78;
frame_004897.png;1;MTB;70;38;100;84;
frame_004898.png;1;MTB;58;38;92;94;
frame_004899.png;1;MTB;40;40;82;104;
frame_004900.png;1;MTB;12;44;66;112;
frame_004924.png;1;MTB;112;36;126;56;
frame_004925.png;1;MTB;110;36;124;56;
frame_004926.png;1;MTB;108;36;122;58;
frame_004927.png;1;MTB;106;36;122;60;
frame_004928.png;1;MTB;104;36;120;60;
frame_004929.png;1;MTB;102;36;118;64;
frame_004930.png;1;MTB;100;36;118;64;
frame_004931.png;1;MTB;96;38;114;68;
frame_004932.png;1;MTB;90;38;112;72;
frame_004933.png;1;MTB;86;38;108;74;
frame_004934.png;1;MTB;82;38;104;76;
frame_004935.png;1;MTB;76;38;100;80;
frame_004936.png;1;MTB;68;40;96;84;
frame_004937.png;1;MTB;58;40;90;88;
frame_004938.png;1;MTB;44;40;84;98;
frame_004939.png;1;MTB;30;42;74;106;
frame_004940.png;1;MTB;6;42;62;114;
frame_005976.png;1;MTB;96;38;114;68;
frame_005977.png;1;MTB;90;38;112;72;
frame_005978.png;1;MTB;84;40;108;76;
frame_005979.png;1;MTB;76;40;102;80;
frame_005980.png;1;MTB;66;42;96;86;
frame_005981.png;1;MTB;54;42;88;92;
frame_005982.png;1;MTB;36;44;76;102;
frame_005983.png;1;MTB;12;46;64;110;
frame_011497.png;1;MTB;110;38;122;58;
frame_011498.png;1;MTB;108;38;120;60;
frame_011499.png;1;MTB;104;38;120;62;
frame_011500.png;1;MTB;102;38;118;64;
frame_011501.png;1;MTB;98;38;116;66;
frame_011502.png;1;MTB;92;38;112;70;
frame_011503.png;1;MTB;86;40;108;74;
frame_011504.png;1;MTB;78;40;104;78;
frame_011505.png;1;MTB;68;42;96;84;
frame_011506.png;1;MTB;52;44;86;92;
frame_011507.png;1;MTB;32;46;72;106;
frame_011508.png;1;MTB;2;48;52;112;
frame_015109.png;1;MTB;110;38;122;60;
frame_015110.png;1;MTB;108;38;120;60;
frame_015111.png;1;MTB;106;38;120;62;
frame_015112.png;1;MTB;104;38;120;62;
frame_015113.png;1;MTB;102;38;118;64;
frame_015114.png;1;MTB;100;38;116;66;
frame_015115.png;1;MTB;96;38;114;68;
frame_015116.png;1;MTB;94;38;112;70;
frame_015117.png;1;MTB;90;40;108;72;
frame_015118.png;1;MTB;84;40;106;76;
frame_015119.png;1;MTB;78;40;102;80;
frame_015120.png;1;MTB;72;40;98;84;
frame_015121.png;1;MTB;62;40;94;90;
frame_015122.png;1;MTB;52;42;86;94;
frame_015123.png;1;MTB;38;44;78;104;
frame_015124.png;1;MTB;20;46;68;112;
frame_015125.png;1;MTB;0;48;52;118;
frame_017614.png;1;MTB;96;40;114;68;
frame_017615.png;1;MTB;90;40;112;70;
frame_017616.png;1;MTB;82;40;108;74;
frame_017617.png;1;MTB;76;40;102;78;
frame_017618.png;1;MTB;66;40;96;82;
frame_017619.png;1;MTB;54;44;88;92;
frame_017620.png;1;MTB;38;44;80;100;
frame_017621.png;1;MTB;16;46;66;110;
frame_023197.png;1;MTB;104;38;122;62;
frame_023198.png;1;MTB;100;38;120;64;
frame_023199.png;1;MTB;98;38;116;64;
frame_023200.png;1;MTB;92;38;114;68;
frame_023201.png;1;MTB;88;40;110;70;
frame_023202.png;1;MTB;80;40;104;74;
frame_023203.png;1;MTB;70;42;98;80;
frame_023204.png;1;MTB;56;44;88;84;
frame_023205.png;1;MTB;38;46;78;94;
frame_023206.png;1;MTB;10;48;60;102;
frame_028916.png;1;MTB;100;38;118;64;
frame_028917.png;1;MTB;96;38;116;66;
frame_028918.png;1;MTB;94;38;114;72;
frame_028919.png;1;MTB;90;40;110;72;
frame_028920.png;1;MTB;82;40;106;78;
frame_028921.png;1;MTB;74;40;100;78;
frame_028922.png;1;MTB;64;42;94;82;
frame_028923.png;1;MTB;52;42;86;88;
frame_028924.png;1;MTB;38;44;76;98;
frame_028925.png;1;MTB;16;44;66;106;
frame_028926.png;1;MTB;0;46;46;116;
frame_031920.png;1;MTB;104;40;118;64;
frame_031921.png;1;MTB;100;40;118;66;
frame_031922.png;1;MTB;94;40;114;68;
frame_031923.png;1;MTB;90;40;110;72;
frame_031924.png;1;MTB;84;40;106;78;
frame_031925.png;1;MTB;78;40;102;78;
frame_031926.png;1;MTB;70;42;96;84;
frame_031927.png;1;MTB;60;42;90;90;
frame_031928.png;1;MTB;48;42;82;98;
frame_031929.png;1;MTB;32;44;72;106;
frame_031930.png;1;MTB;8;46;60;114;
frame_033091.png;1;MTB;104;40;120;64;
frame_033092.png;1;MTB;102;40;120;68;
frame_033093.png;1;MTB;98;40;118;70;
frame_033094.png;1;MTB;94;40;116;70;
frame_033095.png;1;MTB;90;40;112;70;
frame_033096.png;1;MTB;86;40;110;74;
frame_033097.png;1;MTB;80;40;106;78;
frame_033098.png;1;MTB;74;40;102;80;
frame_033099.png;1;MTB;66;42;96;86;
frame_033100.png;1;MTB;56;42;88;92;
frame_033101.png;1;MTB;44;44;82;100;
frame_033102.png;1;MTB;26;46;72;110;
frame_033103.png;1;MTB;4;46;60;118;
frame_035201.png;1;MTB;92;40;112;68;
frame_035202.png;1;MTB;88;40;110;70;
frame_035203.png;1;MTB;80;42;108;78;
frame_035204.png;1;MTB;70;42;98;84;
frame_035205.png;1;MTB;56;44;88;90;
frame_035206.png;1;MTB;38;46;76;104;
frame_035207.png;1;MTB;14;48;62;112;
frame_041897.png;1;MTB;102;42;118;72;
frame_041898.png;1;MTB;98;42;114;72;
frame_041899.png;1;MTB;96;42;112;74;
frame_041900.png;1;MTB;92;42;110;76;
frame_041901.png;1;MTB;86;42;106;80;
frame_041902.png;1;MTB;78;44;102;86;
frame_041903.png;1;MTB;68;44;96;90;
frame_041904.png;1;MTB;56;44;90;98;
frame_041905.png;1;MTB;40;46;82;110;
frame_041906.png;1;MTB;20;48;70;114;
frame_041907.png;1;MTB;0;50;52;118;
frame_041917.png;1;MTB;100;40;118;70;
frame_041918.png;1;MTB;96;40;116;72;
frame_041919.png;1;MTB;92;40;114;76;
frame_041920.png;1;MTB;88;42;110;78;
frame_041921.png;1;MTB;82;42;106;82;
frame_041922.png;1;MTB;74;42;100;88;
frame_041923.png;1;MTB;64;44;94;94;
frame_041924.png;1;MTB;52;44;86;102;
frame_041925.png;1;MTB;36;46;76;110;
frame_041926.png;1;MTB;14;48;62;116;
frame_042891.png;1;MTB;100;42;114;66;
frame_042892.png;1;MTB;96;42;114;70;
frame_042893.png;1;MTB;90;44;112;78;
frame_042894.png;1;MTB;84;44;108;82;
frame_042895.png;1;MTB;76;44;102;86;
frame_042896.png;1;MTB;66;46;94;92;
frame_042897.png;1;MTB;52;48;86;100;
frame_042898.png;1;MTB;36;50;80;104;
frame_042899.png;1;MTB;10;54;62;116;
frame_043799.png;1;MTB;96;42;114;70;
frame_043800.png;1;MTB;90;42;112;72;
frame_043801.png;1;MTB;84;42;106;72;
frame_043802.png;1;MTB;76;44;100;82;
frame_043803.png;1;MTB;64;44;92;88;
frame_043804.png;1;MTB;48;46;82;98;
frame_043805.png;1;MTB;28;48;66;110;
frame_043806.png;1;MTB;0;50;46;116;
frame_045024.png;1;MTB;98;42;114;64;
frame_045025.png;1;MTB;92;42;110;74;
frame_045026.png;1;MTB;86;42;106;76;
frame_045027.png;1;MTB;76;44;102;80;
frame_045028.png;1;MTB;68;44;96;84;
frame_045029.png;1;MTB;56;46;88;94;
frame_045030.png;2;MTB;38;48;80;108;
frame_045031.png;1;MTB;20;48;68;112;
frame_045032.png;1;MTB;0;52;48;118;
frame_045890.png;1;MTB;94;42;114;72;
frame_045891.png;1;MTB;88;42;110;80;
frame_045892.png;1;MTB;82;44;106;82;
frame_045893.png;1;MTB;72;44;100;84;
frame_045894.png;1;MTB;60;46;94;98;
frame_045895.png;1;MTB;44;46;84;108;
frame_045896.png;1;MTB;22;50;68;116;
frame_045897.png;1;MTB;0;50;46;118;
frame_046109.png;1;MTB;98;42;114;68;
frame_046110.png;1;MTB;94;42;114;70;
frame_046111.png;1;MTB;90;42;112;72;
frame_046112.png;1;MTB;84;44;108;76;
frame_046113.png;1;MTB;78;44;104;80;
frame_046114.png;1;MTB;70;44;98;84;
frame_046115.png;1;MTB;60;46;92;90;
frame_046116.png;1;MTB;44;46;84;104;
frame_046117.png;1;MTB;24;50;72;112;
frame_046118.png;1;MTB;0;50;54;118;
frame_046250.png;1;MTB;96;42;114;74;
frame_046251.png;1;MTB;94;42;112;78;
frame_046252.png;1;MTB;90;42;108;78;
frame_046253.png;1;MTB;84;42;104;84;
frame_046254.png;1;MTB;76;42;100;86;
frame_046255.png;1;MTB;68;42;94;94;
frame_046256.png;1;MTB;56;44;88;100;
frame_046257.png;1;MTB;44;44;80;112;
frame_046258.png;1;MTB;26;48;70;118;
frame_046259.png;1;MTB;2;48;56;118;
frame_046271.png;1;MTB;108;42;122;64;
frame_046272.png;1;MTB;106;42;120;68;
frame_046273.png;1;MTB;102;42;118;68;
frame_046274.png;1;MTB;100;42;116;72;
frame_046275.png;1;MTB;96;44;114;74;
frame_046276.png;1;MTB;90;44;112;78;
frame_046277.png;1;MTB;86;44;108;80;
frame_046278.png;1;MTB;80;46;104;82;
frame_046279.png;1;MTB;74;46;100;88;
frame_046280.png;1;MTB;66;46;94;92;
frame_046281.png;1;MTB;54;48;88;98;
frame_046282.png;1;MTB;40;48;80;106;
frame_046283.png;2;MTB;18;50;68;114;
frame_046284.png;1;MTB;0;54;52;118;
frame_047055.png;1;MTB;88;44;110;76;
frame_047056.png;1;MTB;82;44;106;76;
frame_047057.png;1;MTB;72;46;98;80;
frame_047058.png;1;MTB;58;46;90;90;
frame_047059.png;1;MTB;40;50;76;98;
frame_047060.png;1;MTB;12;52;58;110;
frame_048776.png;1;MTB;98;42;116;68;
frame_048777.png;1;MTB;96;42;114;74;
frame_048778.png;1;MTB;92;42;112;78;
frame_048779.png;1;MTB;88;44;110;80;
frame_048780.png;1;MTB;82;44;106;84;
frame_048781.png;1;MTB;76;44;102;88;
frame_048782.png;1;MTB;68;46;96;94;
frame_048783.png;1;MTB;56;46;90;102;
frame_048784.png;1;MTB;42;48;82;108;
frame_048785.png;1;MTB;24;50;72;116;
frame_048786.png;1;MTB;0;52;58;118;
