frame_000033.png,frame_000450.png,2283339
frame_000453.png,frame_000523.png,633856
frame_000530.png,frame_001125.png,18385863
frame_001134.png,frame_001158.png,312120
frame_001231.png,frame_001655.png,2066974
frame_001657.png,frame_001727.png,232060
frame_001762.png,frame_001779.png,139538
frame_001786.png,frame_001801.png,76662
frame_001842.png,frame_001907.png,485346
frame_001947.png,frame_002180.png,1439922
frame_002187.png,frame_002881.png,4683779
frame_002883.png,frame_002902.png,303995
frame_002916.png,frame_003018.png,339372
frame_003021.png,frame_003515.png,835606
frame_003519.png,frame_003769.png,296189
frame_003804.png,frame_003853.png,810109
frame_003858.png,frame_003876.png,253481
frame_003892.png,frame_003918.png,40559
frame_003931.png,frame_004011.png,109236
frame_004076.png,frame_004218.png,177165
frame_004276.png,frame_004310.png,17102
frame_004952.png,frame_005608.png,863352
frame_005619.png,frame_005771.png,748386
frame_011113.png,frame_011141.png,7389
frame_011168.png,frame_011183.png,5024
frame_012646.png,frame_012701.png,17487
frame_012726.png,frame_012760.png,617
frame_012764.png,frame_012847.png,17506
frame_013066.png,frame_013098.png,11180
frame_017210.png,frame_017231.png,6206
frame_018980.png,frame_019014.png,12981
frame_022370.png,frame_022394.png,9698
frame_029969.png,frame_029987.png,6113
frame_045491.png,frame_045528.png,25050
frame_045567.png,frame_045603.png,14137
frame_046153.png,frame_046179.png,11694
frame_046205.png,frame_046248.png,16003
frame_048086.png,frame_048103.png,4059
frame_049989.png,frame_050514.png,348415
frame_050834.png,frame_051331.png,330105
frame_051365.png,frame_055525.png,5196
frame_062462.png,frame_062486.png,8243
frame_063835.png,frame_063861.png,10108
frame_068718.png,frame_068743.png,7787
frame_068880.png,frame_068912.png,10589
frame_070997.png,frame_071008.png,2379
frame_081886.png,frame_081907.png,5951
frame_081954.png,frame_081973.png,7150
frame_082087.png,frame_082114.png,10095
frame_083947.png,frame_083972.png,9842
frame_083994.png,frame_084020.png,9469
frame_095119.png,frame_095434.png,119697
frame_103374.png,frame_103425.png,15639
frame_114515.png,frame_114550.png,11025
frame_114593.png,frame_114639.png,16053
frame_114682.png,frame_114718.png,10850
frame_115092.png,frame_115121.png,9241
frame_116104.png,frame_116811.png,667810
frame_126294.png,frame_126541.png,216478
frame_131357.png,frame_131378.png,6691
frame_131457.png,frame_131481.png,6359
frame_138265.png,frame_138311.png,28864
frame_139741.png,frame_139764.png,6238
frame_142982.png,frame_143003.png,6058
frame_144211.png,frame_144235.png,8951
frame_145526.png,frame_145621.png,11551
frame_145629.png,frame_145725.png,56169
frame_155915.png,frame_155954.png,16392
frame_160382.png,frame_160397.png,504
frame_160399.png,frame_160454.png,30906
frame_160534.png,frame_160582.png,12993
frame_160754.png,frame_160783.png,191273
frame_160789.png,frame_160879.png,371796
frame_160908.png,frame_161025.png,133762
frame_161040.png,frame_161059.png,264501
frame_161061.png,frame_161398.png,627531
frame_161413.png,frame_161451.png,494522
frame_161453.png,frame_161476.png,584328
frame_161481.png,frame_161504.png,160677
frame_161506.png,frame_161520.png,93948
frame_161522.png,frame_161760.png,128944
frame_161771.png,frame_161866.png,344266
frame_161872.png,frame_184726.png,271155
frame_184734.png,frame_184807.png,821078
frame_184821.png,frame_184839.png,157980
frame_185069.png,frame_185101.png,143237
frame_185113.png,frame_185734.png,1406565
frame_185742.png,frame_185767.png,17786
frame_185769.png,frame_185866.png,828096
frame_185870.png,frame_185889.png,78864
frame_185909.png,frame_185965.png,1036463
frame_185967.png,frame_186082.png,341769
frame_186084.png,frame_186264.png,708123
