frame_000008.png,frame_000172.png,1001887
frame_000174.png,frame_000218.png,37644
frame_000222.png,frame_000302.png,282523
frame_000305.png,frame_000749.png,5009202
frame_000752.png,frame_000799.png,1531331
frame_000821.png,frame_000831.png,36389
frame_000866.png,frame_001370.png,110017
frame_001385.png,frame_001405.png,512320
frame_001408.png,frame_001422.png,318548
frame_001455.png,frame_001493.png,271397
frame_001497.png,frame_001507.png,192717
frame_001571.png,frame_001597.png,484401
frame_001611.png,frame_001683.png,322474
frame_001715.png,frame_002089.png,1112024
frame_002109.png,frame_002183.png,1080276
frame_002193.png,frame_002230.png,442024
frame_002237.png,frame_002379.png,650278
frame_002386.png,frame_002396.png,1862
frame_002399.png,frame_008376.png,16628
frame_013011.png,frame_013034.png,6501
frame_022713.png,frame_022747.png,15520
frame_023039.png,frame_023051.png,974
frame_023057.png,frame_023098.png,22288
frame_023141.png,frame_023153.png,746
frame_023161.png,frame_023385.png,132878
frame_027095.png,frame_027106.png,141
frame_027111.png,frame_027173.png,304
frame_027175.png,frame_027497.png,7924
frame_027503.png,frame_027514.png,231
frame_027524.png,frame_027639.png,990
frame_027646.png,frame_038860.png,10776
frame_048630.png,frame_048676.png,22627
frame_054716.png,frame_054749.png,18291
frame_056335.png,frame_056378.png,18274
frame_057583.png,frame_057655.png,53346
frame_061556.png,frame_061615.png,44201
frame_078082.png,frame_082752.png,77395
frame_085075.png,frame_085098.png,9972
frame_086327.png,frame_086362.png,21673
frame_088088.png,frame_088110.png,9618
frame_088970.png,frame_089021.png,18335
frame_097853.png,frame_097879.png,10497
frame_097905.png,frame_097930.png,13320
frame_097975.png,frame_098008.png,16804
frame_098394.png,frame_098443.png,38026
frame_100302.png,frame_100333.png,20255
frame_106577.png,frame_106608.png,13330
frame_107606.png,frame_107640.png,20078
frame_115346.png,frame_115478.png,166403
frame_115956.png,frame_115994.png,20003
frame_119981.png,frame_120027.png,10902
frame_123654.png,frame_123683.png,10405
frame_123815.png,frame_123862.png,33795
frame_124882.png,frame_124927.png,19252
frame_126686.png,frame_126715.png,14469
frame_127296.png,frame_127339.png,24396
frame_127995.png,frame_128057.png,42833
frame_128113.png,frame_128148.png,14448
frame_128251.png,frame_128314.png,42038
frame_143691.png,frame_143722.png,19699
frame_144759.png,frame_144793.png,13801
frame_144796.png,frame_144821.png,18191
frame_144879.png,frame_144926.png,20025
frame_145420.png,frame_145463.png,14766
frame_154016.png,frame_154042.png,18150
frame_155044.png,frame_155097.png,39320
frame_156282.png,frame_156330.png,33648
frame_214532.png,frame_214553.png,3402
frame_214559.png,frame_214612.png,51325
frame_214676.png,frame_214806.png,1092330
